CODI_ENS;TIPUS_ENS;NOM;CARREC;AREA;PARTIT_POLITIC;MUNICIPI_REPRESENTA;ORDRE;DATA_NOMENAMENT
830150006;Municipis;CAROLINA TORRES GARCÍA;Regidor/a;;Cs;;21;15/6/2019
830150006;Municipis;SARA Mª MARTÍNEZ COLOMER;Regidor/a;;Cs;;24;15/6/2019
827320002;Municipis;GONZALO RECUENCO I COTILLAS;Regidor/a;;ERC-AM;;9;
827320002;Municipis;GABRIEL GOMEZ SESMA (IND);Regidor/a;;JUNTS;;5;
830150006;Municipis;MARIA JOSÉ IRIS RUIZ;Regidor/a;;Cs;;23;15/6/2019
827320002;Municipis;CARLES MORGADES ÀGUILA;Tinent/a d'Alcalde;;JUNTS;;4;
827320002;Municipis;MONICA CASAS ROS;Regidor/a;;APS-CUP-AMUNT;;11;
827320002;Municipis;PERE PONS VENDRELL;Alcalde/ssa;;JUNTS;;1;
827320002;Municipis;LARA BALAGUÉ I AUGÉ;Regidor/a;;ERC-AM;;8;
830150006;Municipis;JOSÉ ANTONIO MARTÍNEZ SINTES;Regidor/a;;PODEMOS;;25;15/6/2019
802290004;Municipis;ALEIX SERRA URÓ;Regidor/a;Habitatge, Obres i Serveis, Urbanisme i Via Pública;CUP-AMUNT;;6;15/6/2019
802290004;Municipis;MARIÀ MIRÓ MANUBENS;Regidor/a;Hisenda;CUP-AMUNT;;7;15/6/2019
802290004;Municipis;ROSER VALVERDE LOJO;Tinent/a d'Alcalde;Cultura, Feminisme, LGTBI i Societat Inclusiva, Festes, Participació Ciutadana i Patum;CUP-AMUNT;;3;15/6/2019
802290004;Municipis;ANDREU COMAS GARDNER;Regidor/a;;CUP-AMUNT;;8;16/7/2021
802290004;Municipis;ELOI ESCÚTIA FORS;Tinent/a d'Alcalde;Educació, Medi Ambient i Mobilitat;CUP-AMUNT;;4;15/6/2019
802290004;Municipis;ISAAC SANTIAGO VILARDAGA;Tinent/a d'Alcalde;Esports i Joventut;CUP-AMUNT;;5;15/6/2019
802290004;Municipis;ROSER RIFÀ JANÉ;Tinent/a d'Alcalde;Comerç, Consum, Fires, Ocupació, Polígon Industrial, Promoció Econòmica, Subvencions i Turisme;CUP-AMUNT;;2;15/6/2019
830150006;Municipis;NATÀLIA MORANT GARRIDO;Regidor/a;;ERC-AM;;20;29/10/2020
2500770005;Municipis;;Regidor/a;;Cs;;11;15/6/2019
1713520002;Municipis;MARÍA ASUNCIÓN BLANCO BAENA;Regidor/a;;JxPM-JUNTS;;2;
1713520002;Municipis;CONCEPCIÓN MOLONS DE SAN ROMAN (CONXI);Regidor/a;;JxPM-JUNTS;;3;
1713520002;Municipis;NATÀLIA MAURICI PICART;Regidor/a;;MPM-UPMcat;;6;
1713520002;Municipis;JOSEP BORRÀS PAGÈS;Regidor/a;;JxPM-JUNTS;;4;
1709850006;Municipis;PERE JUANOLA I JUANOLA ;Regidor/a;;JxCAT-JUNTS;;5;
1709850006;Municipis;DAVID OLLÉ I BADIA ;Regidor/a;;JxCAT-JUNTS;;4;
1709850006;Municipis;BLANCA GAINZA I PONT ;Regidor/a;;JxCAT-JUNTS;;6;
1709850006;Municipis;JOSEP ALABERT I RIGALL ;Regidor/a;;JxCAT-JUNTS;;3;
1709850006;Municipis;MARIA DEL CARME ALSINA I RUBERT ;Regidor/a;;JxCAT-JUNTS;;2;
4301410007;Municipis;RAMON BEL I SERRAT;Regidor/a;Àrea de Governació i Festes;EA -ERC -AM;;9;15/6/2019
824440003;Municipis;SUSANA GAITÁN I ALCALDE;Regidor/a;Medi Ambient i Agricultura;EN COMÚ PODEM;;6;15/6/2019
824440003;Municipis;JUAN RAMON VÍLCHEZ I ENRÍQUEZ (ERC);Tinent/a d'Alcalde;Serveis Socials, Econòmia i Hisenda;COL·LABOREM-ERC;;5;15/6/2019
824440003;Municipis;MARIA PAU I VIVER (VEÏNES ACTIVES);Tinent/a d'Alcalde;Recursos Humans i Gent Gran;COL·LABOREM-ERC;;3;15/6/2019
824440003;Municipis;ANNA MARTÍNEZ ALMORIL;Tinent/a d'Alcalde;Urbanisme, Convivència i Seguretat, i Solidaritat i Cooperació,;EN COMÚ PODEM;;2;19/6/2021
824440003;Municipis;JORDI BARTOLOMÉ FERNÁNDEZ;Alcalde/ssa;Bon Govern i Participació, Cultura i Joventut;COL·LABOREM-ERC;;1;19/6/2021
824440003;Municipis;ABEL ANGUIANO I SOLÉ;Tinent/a d'Alcalde;Promoció Econònomica i Patrimoni;EN COMÚ PODEM;;4;15/6/2019
8100170005;Comarques;Marc Bigordà i Prió;Conseller/a;;ERC-AM;Consell Comarcal de l'Alt Camp;10;
8100170005;Comarques;M. Carme Basora Ventura;Conseller/a;;JUNTS;Consell Comarcal de l'Alt Camp;9;
8100170005;Comarques;Martí Barberà Montserrat;Vicepresident/a;;JUNTS;Consell Comarcal de l'Alt Camp;6;
8100170005;Comarques;Jordi Pijoan i Parellada;Conseller/a;;ERC-AM;Consell Comarcal de l'Alt Camp;11;
8100170005;Comarques;Francesc Jofré Vallvé;Conseller/a;;JUNTS;Consell Comarcal de l'Alt Camp;8;
8100170005;Comarques;Cecília Salvany Punsoda;Conseller/a;;ERC-AM;Consell Comarcal de l'Alt Camp;14;
8100170005;Comarques;Joan Maria Sanahuja Segú;Vicepresident/a;;JUNTS;Consell Comarcal de l'Alt Camp;2;
8100170005;Comarques;Juan Felipe Martínez Andrés;Conseller/a;;CP;Consell Comarcal de l'Alt Camp;15;
8100170005;Comarques;Enric García Carmona;Conseller/a;;JUNTS;Consell Comarcal de l'Alt Camp;7;
8100170005;Comarques;Josep Lluís Cusidó Prats;Conseller/a;;CP;Consell Comarcal de l'Alt Camp;16;
8100170005;Comarques;Anna Salvat Miracle;Conseller/a;;ERC-AM;Consell Comarcal de l'Alt Camp;13;
8100170005;Comarques;Josep Ruiz Marín;Vicepresident/a;;JUNTS;Consell Comarcal de l'Alt Camp;5;
8100170005;Comarques;Francesc Xavier Pagès Alonso;Conseller/a;;ERC-AM;Consell Comarcal de l'Alt Camp;12;
8100170005;Comarques;Josep Fort Romeu;Conseller/a;;JUNTS;Consell Comarcal de l'Alt Camp;4;
8100170005;Comarques;Robert Figueras Roca;Conseller/a;;Alcov pel Canvi;Consell Comarcal de l'Alt Camp;19;
8100170005;Comarques;Enric Ferré Guinovart;Conseller/a;;JUNTS;Consell Comarcal de l'Alt Camp;3;
8100170005;Comarques;Mateu Montserrat Miquel;President/a;;JUNTS;Consell Comarcal de l'Alt Camp;1;
8100380001;Comarques;FRANCISCO ROMERO GAMARRA;Conseller/a;;PSC-CP;VILAFRANCA DEL PENEDÈS;9;
8100380001;Comarques;XAVIER LLUCH LLOPART;President/a;;JUNTS;FONT-RUBÍ;1;
8100380001;Comarques;ISAAC RUANA SURIÀ;Conseller/a;;CUP;SANT PERE DE RIUDEBITLLES;31;
8100380001;Comarques;JOAN AMAT DOMÈNECH;Conseller/a;;ERC-AM;LA GRANADA;22;
8100380001;Comarques;FRANCESC XAVIER EDO VARGAS;Conseller/a;;PSC-CP;VILOBÍ DEL PENEDÈS;17;
8100380001;Comarques;LLUÍS MIQUEL VALLS COMAS;Vicepresident/a;;PSC-CP;GELIDA;6;
8100380001;Comarques;MARCOS PÉREZ LÓPEZ;Conseller/a;;PSC-CP;SUBIRATS;19;
8100380001;Comarques;NÚRIA ARNAU AMADÓ;Conseller/a;;JUNTS;CASTELLVÍ DE LA MARCA;10;
8100380001;Comarques;PERE SÀBAT LLUVEROL;Conseller/a;;ERC-AM;VILAFRANCA DEL PENEDÈS;29;
8100380001;Comarques;MARGARIDA BERTRAN MORELL;Conseller/a;;ERC-AM;GELIDA;23;
8100380001;Comarques;ALBA MITJANS PIÑOL;Conseller/a;;CUP;PLA DEL PENEDÈS;30;
8100380001;Comarques;RAMON RIERA BRUCH;Vicepresident/a;;JUNTS;TORRELAVIT;7;
8100380001;Comarques;JOAN MANEL MONTFORT GUASCH;Vicepresident/a;;JUNTS;VILAFRANCA DEL PENEDÈS;3;
8100380001;Comarques;LOURDES QUER MONTSERRAT;Conseller/a;;ERC-AM;SANTA MARGARIDA I ELS MONJOS;26;
8100380001;Comarques;JORDI TORNÉ SOLÉ;Conseller/a;;JUNTS;TORRELLES DE FOIX;8;
8100380001;Comarques;ANNA DOBLAS RUIZ;Conseller/a;;JUNTS;VILAFRANCA DEL PENEDÈS;11;
8100380001;Comarques;RAMON ARNABAT MATA;Conseller/a;;ECGP;VILAFRANCA DEL PENEDÈS;33;
8100380001;Comarques;POL PAGÈS PONT;Conseller/a;;ERC-AM;SANT QUINTÍ DE MEDIONA;20;
8100380001;Comarques;JORDI FERRER DURICH;Vicepresident/a;;JUNTS;SANT LLORENÇ D'HORTONS;5;
8100380001;Comarques;MARIA ANTÒNIA ADMETLLA SALVATELLA;Conseller/a;;ERC-AM;SANT QUINTÍ DE MEDIONA;21;
8100380001;Comarques;JORDI RAMOS TARDÀ;Conseller/a;;ERC_AM;OLESA DE BONESVALLS;27;
8100380001;Comarques;CARLES MORGADES ÀGUILA;Vicepresident/a;;JUNTS;SUBIRATS;4;
8100380001;Comarques;ÀLEX SUÀREZ CASANOVAS;Conseller/a;;CUP;SANT PERE DE RIUDEBITLLES;32;
8100380001;Comarques;RAÜL CASADO RUIZ;Conseller/a;;PSC-CP;SANT CUGAT SESGARRIGUES;16;
8100380001;Comarques;CRISTINA DE LA CRUZ PINYOL;Conseller/a;;PSC-CP;SANT SADURNÍ D'ANOIA;18;
8100380001;Comarques;ALBERT TORT PUGIBET;Vicepresident/a;;PSC-CP;SANT MARTÍ SARROCA;2;
8100380001;Comarques;ANTONI ROMEU ALEMANY;Conseller/a;;JUNTS;SANT SADURNÍ D'ANOIA;15;
8100380001;Comarques;JOSEP MARIA RIBAS FERRER;Conseller/a;;ERC-AM;SANT SADURNÍ D'ANOIA;28;
8100380001;Comarques;JOSEFINA MASCARÓ BUJALDÓN;Conseller/a;;ERC-AM;OLÈRDOLA;25;
8100380001;Comarques;MARTÍ CÀLIX TARRIDA;Conseller/a;;ERC-AM;FONT-RUBÍ;24;
8100380001;Comarques;SÍLVIA PÉREZ PAGO;Conseller/a;;JUNTS;LES CABANYES;14;
8100380001;Comarques;CÈSAR HERRAIZ PUJOL;Conseller/a;;JUNTS;AVINYONET DEL PENEDÈS;13;
8100380001;Comarques;SUSANNA ESCRIBÀ VIVÓ;Conseller/a;;JUNTS;SANTA MARGARIDA I ELS MONJOS;12;
4309570005;Municipis;ALBERTO ORTEGA ROYO;Tinent/a d'Alcalde;"Seguretat Ciutadana; Entitats i Associacions";PSC-CP;;4;15/6/2019
4309570005;Municipis;MARIA JESÚS VALDOSERA GASULL;Tinent/a d'Alcalde;"Festes, Benestar Social i Gent Gran; Sanitat";JUNTS;;3;15/6/2019
4317790004;Municipis;SANDRA RICO JUAN;Tinent/a d'Alcalde;Agricultura-Proteccció civil-Events-Coordinació de regidories-Entitats i Associacions;PxV -AM;;2;25/8/2021
4317790004;Municipis;ROSA MARIA PROS JORDÀ;Regidor/a;Cultura-Llar d'infants-Ensenyament;PxV -AM;;4;25/8/2021
4317790004;Municipis;ARIADNA SERVELLÓ HERRERA;Tinent/a d'Alcalde;Joventut-Àrea de la dona-Esports-Festes-Comerç-Turisme;PxV -AM;;3;25/8/2021
4317790004;Municipis;RUBEN HEREDIA MIRANDA;Regidor/a;Manteniment-Brigada-Reparacions i obres;PxV -AM;;6;25/8/2021
4317790004;Municipis;GEMMA CARIM GIRONÉS;Alcalde/ssa;Projectes de desenvolupament-Polítiques socials-Àrea de Servei a les persones;PxV - AM;;1;15/6/2019
4317790004;Municipis;MARIA PILAR RAMS CASTILLO;Regidor/a;Sense delegacions;PxV -AM;;7;25/8/2021
4317790004;Municipis;ÀNGEL TORNÉ TARRAGÓ;Regidor/a;Urbanisme-Regulació del trànsit-Innovació económica-Aigües;PxV -AM;;5;25/8/2021
830150006;Municipis;JORDI MAZÓN BUESO ;Tinent/a d'Alcalde;Mobilitat Urbana, Residus i Transició ecològica.;PSC-CP;;6;15/6/2019
830150006;Municipis;MARÍA ÁVILA AGUILAR;Regidor/a;Serveis socials i Solidaritat, cooperació i agermanament.;PSC-CP;;10;15/6/2019
830150006;Municipis;JOANA SÁNCHEZ MORILLO ;Tinent/a d'Alcalde;"Serveis empresa i innovació; Relacions internacionals i explotació i divulgació de dades municipals.";PSC-CP;;7;15/6/2019
2504040003;Municipis;KEVIN BRUQUE DOMÍNGUEZ;Regidor/a;;ER-AM;;3;
2504040003;Municipis;LORENA GONZÁLEZ DIOS;Regidor/a;;PSC - CP;;14;
2504040003;Municipis;GERARD TORRES VIOLA;Regidor/a;;ER-AM;;5;
2504040003;Municipis;MARÍA DEL CARMEN NÚÑEZ LÓPEZ;Regidor/a;;CUP-Amunt;;16;
2504040003;Municipis;ESTER GUARNÉ TANYÀ;Regidor/a;;ER-AM;;2;
2504040003;Municipis;GUIFRÉ RICART REAL;Regidor/a;;JUNTS;;10;
2504040003;Municipis;MARI PAU ORTIGA BECERRA;Regidor/a;;ER-AM;;8;
2504040003;Municipis;XAVIER CASTELLÀ COLLADO;Regidor/a;;ER-AM;;9;
2504040003;Municipis;JORDI IGNASI VIDAL GINÉ;Alcalde/ssa;;ER-AM;;1;
2504040003;Municipis;LAIA VILARDELL GARCÍA;Regidor/a;;JUNTS;;12;
2504040003;Municipis;JOAN PLA CUBEDO (MASERO);Regidor/a;;BALAGUER,ARASÍ-;;17;
2504040003;Municipis;MIREYA PLANES CAMPRODON;Regidor/a;;JUNTS;;11;
2504040003;Municipis;GEMMA VILARASAU CINCA;Regidor/a;;ER-AM;;4;
2504040003;Municipis;CARLOS GARCÍA GÓMEZ;Regidor/a;;PSC - CP;;13;
2504040003;Municipis;MIGUEL MATEOS CASCALES;Regidor/a;;PSC - CP;;15;
2504040003;Municipis;ARNAU TORRENTE CAPDEVILA;Regidor/a;;ER-AM;;7;
2504040003;Municipis;LAURA CORSÀ FORCAT;Regidor/a;;ER-AM;;6;
8102650006;Comarques;;Conseller/a;;SP;;17;11/7/2019
2524300000;Municipis;ELENA VIDAL DÍAZ ;Regidor/a;;UA-PSC-CP;;4;
2524300000;Municipis;JACINTO CUNY MOGA;Regidor/a;;UA-PSC-CP;;2;
2524300000;Municipis;MARIA YOLANDA RIESTRA GARCÍAVERGÉS PÉR;Regidor/a;;UA-PSC-CP;;9;
2524300000;Municipis;JOAN PAU PERDICES PLA;Regidor/a;;CDA-PNA;;10;
2524300000;Municipis;ALBERTO LÓPEZ LÓPEZ;Regidor/a;;UA-PSC-CP;;3;
2524300000;Municipis;RAQUEL MARTÍNEZ CHAMIZO;Regidor/a;;UA-PSC-CP;;7;
2524300000;Municipis;RAMÓN GONZÁLEZ PUYOL ;Regidor/a;;UA-PSC-CP;;5;
2524300000;Municipis;VANESSA FANDIÑO ÁLVAREZ;Regidor/a;;UA-PSC-CP;;6;
2524300000;Municipis;JUAN ANTONIO SERRANO IGLESIAS;Alcalde/ssa;;UA-PSC-CP;;1;
2524300000;Municipis;JULIÁN FERNÁNDEZ ALONSO;Regidor/a;;ARAN AMASSA;;13;
2524300000;Municipis;ENRIQUE JIMENEZ RIU;Regidor/a;;CDA-PNA;;12;
2524300000;Municipis;DANA CATALINA DIDII;Regidor/a;;UA-PSC-CP;;8;
2524300000;Municipis;NURIA ROSA PERRAMON PALACIOS ;Regidor/a;;CDA-PNA;;11;
2520750006;Municipis;;;;ERC - AM;;4;15/6/2019
2520750006;Municipis;JUDIT GISBERT ESTER;Alcalde/ssa;;ERC-AM;;1;15/6/2019
2520380001;Municipis;FRANCESC VIAPLANA MANRESA;Alcalde/ssa;;ERC - AM;;1;15/6/2019
2520380001;Municipis;JORDI FÀBREGA SABATÉ;Regidor/a;;JxCAT;;3;15/6/2019
2520380001;Municipis;JOAN GURRERA LLUCH;Regidor/a;;JxCat;;10;15/6/2019
2520380001;Municipis;JOAN BARRERA ARANDA;Regidor/a;;CxS-CP;;5;15/6/2019
2520380001;Municipis;CARLOTA VALLS ALBIOL;Regidor/a;;CxS-CP;;4;15/6/2019
2520380001;Municipis;PAQUI GÓMEZ RAYA;Regidor/a;;CxS-CP;;7;15/6/2019
2520380001;Municipis;ÒSCAR ORDEIG MOLIST;Regidor/a;;CxS-CP;;9;15/6/2019
2520380001;Municipis;ÀNGEL RÚBIO SALVADOR;Regidor/a;;CxS-CP;;8;15/6/2019
2520380001;Municipis;XAVIER ESTIVAL SAÑA;Regidor/a;;JxCat;;12;15/6/2019
2520380001;Municipis;MIREIA FONT GRAS;Tinent/a d'Alcalde;;JxCat;;2;15/6/2019
2520380001;Municipis;ANTONI NADAL MAJORAL;Regidor/a;;CxS-CP;;6;15/6/2019
2520380001;Municipis;CARME ESPUGA VILAGINÉS;Regidor/a;;JxCat;;11;15/6/2019
8103040003;Comarques;MERITXELL MARGALEF CAVALLÉ;Conseller/a;;ERC-AM;TIVISSA;9;15/7/2019
8103040003;Comarques;MARINA ROJALS DEL ALAMO;Conseller/a;;JUNTS;LA PALMA D'EBRE;10;15/7/2019
814770005;Municipis;MIQUEL BARRERES CATALÀ;Regidor/a;;CUP-AMUNT;;21;25/2/2021
814770005;Municipis;RAÜL ASENSIO I GONZÀLEZ;Regidor/a;;ERC-AM;;18;23/9/2021
8103040003;Comarques;AMADEU PROS FRANQUET;Vicepresident/a;;ERC-AM;ASCÓ;5;15/7/2019
8103040003;Comarques;JORDI LÓPEZ LEOR;Conseller/a;;CP;MÓRA LA NOVA;17;28/10/2020
8103040003;Comarques;ANTONI LLAMBRICH CONSARNAU;Conseller/a;;ERC-AM;MIRAVET;12;15/7/2019
8103040003;Comarques;JOSEP SOLÉ ROJALS;Conseller/a;;JUNTS;MÓRA LA NOVA;14;24/2/2021
814770005;Municipis;MARIA PUJOL FERNÁNDEZ;Regidor/a;;PSC-CP;;11;25/3/2021
4313840003;Municipis;ANA MARIA PANISELLO I ARASA;Regidor/a;Serveis Socials-Esports-Turisme-Noves Tecnologies i Fires;JUNTS;;5;15/6/2019
8103040003;Comarques;JULIO ROCA FONT;Conseller/a;;JUNTS;MÓRA D'EBRE;8;15/7/2019
8103040003;Comarques;FRANCESC XAVIER ARBÓ COT;Conseller/a;;*Agrupació;BENISSANET;19;15/7/2019
4313840003;Municipis;AGUSTÍ ESPUNY FLUXIÀ;Regidor/a;Serveis-Agricultura-Cultura i Governació;JUNTS;;11;17/3/2020
8103040003;Comarques;MARIA CINTA AGNÉ SABATÉ;Conseller/a;;ERC-AM;MÓRA D'EBRE;11;15/7/2019
8103040003;Comarques;TERESITA AGNÉ GALINDO;Vicepresident/a;;ERC-AM;GINESTAR;4;15/7/2019
8103040003;Comarques;SERGI BORRÀS JORNET;Vicepresident/a;;ERC-AM;LA TORRE DE L'ESPANYOL;3;15/7/2019
8103040003;Comarques;FRANCESC LLUÍS BARBERO ESCRIVÀ;Vicepresident/a;;ERC-AM;FLIX;6;28/7/2021
8103040003;Comarques;ANTONI SUÀREZ FRANQUET;Conseller/a;;FIC;RIBA-ROJA D'EBRE;18;15/7/2019
8103040003;Comarques;JOSE LUIS APARICIO ESCORZA;Conseller/a;;CP;FLIX;16;30/6/2021
8103040003;Comarques;SIXTE MELCHOR GIMÉNEZ;Vicepresident/a;;JUNTS;MÓRA D'EBRE;7;15/7/2019
8103040003;Comarques;MARIA JOSÉ ALCOVERRO MESEGUÉ;Conseller/a;;ERC-AM;GARCIA;13;15/7/2019
8103040003;Comarques;GEMMA CARIM GIRONÈS;President/a;;ERC-AM;VINEBRE;1;15/7/2019
8103040003;Comarques;JESÚS ALVAREZ VILÀS;Vicepresident/a;;ERC-AM;MÓRA LA NOVA;2;15/7/2019
4313840003;Municipis;;Tinent/a d'Alcalde;Medi ambient-Ensenyament-Participació ciutadana;ERC - AM;;4;13/9/2021
2503520002;Municipis;PILAR MAURICI CAMPS;Regidor/a;;IS-AM;;7;15/4/2021
2590590004;Municipis;CARLOS GENÉ TRENS;Regidor/a;;JUNTS;;3;16/7/2019
4301360009;Municipis;JOAN MANUEL TELLO I FERNÁNDEZ;Tinent/a d'Alcalde;Seguretat Municipal, Salut, i Recursos Humans;ERC - AM;;5;18/10/2021
4390180001;Municipis;LLUÏSA VENTURA I GALIANO;Tinent/a d'Alcalde;Servei a les persones, Hisenda Gestió Interna i Protocol;ED -JUNT;;2;18/10/2021
8101730008;Comarques;LUIS MIGUEL GARCÍA ALCARAZ;Vicepresident/a;Cultura, Patrimoni, Ocupació i Esports;PSC-CP;Sitges;5;19/7/2019
4390180001;Municipis;ANNA GIMÉNEZ I URIBE;Regidor/a;Defensa del Territori;ED -JUNT;;8;15/6/2019
828240003;Municipis;MARIA MONTSERRAT TORRES PRENAFETA ;Regidor/a;;JxCAT;;12;
8101730008;Comarques;JORDI MEDINA ALSINA;Conseller/a comarcal;;ERC-AM;Vilanova i la Geltrú;18;30/9/2021
812650006;Municipis;ANDREU ABSIL SOLÀ;Alcalde/ssa;Serveis Interns, Comunicació, Transparència i de Participació Ciutadana;PSC-CP;;1;18/12/2019
828240003;Municipis;MARTA GUÀRDIA PUJADES ;Regidor/a;;No adscrita;;13;
8101730008;Comarques;ROBERT MONZONIS GÓMEZ;Conseller/a;Cultura, Patrimoni, Ocupació i Esports;JUNTSXCAT-JUNTS;Cubelles;6;19/7/2019
828240003;Municipis;JORDI MARÍ ESPUNY ;Regidor/a;;JUNTS;;9;
828240003;Municipis;MARTA MARTORELL CAMPS;Alcalde/ssa;;ERC-AM;;1;
8101730008;Comarques;ANA HERRERA BORDALLO;Conseller/a;Serveis Socials i Cooperació;PSC-CP;Vilanova i la Geltrú;16;8/7/2021
4390180001;Municipis;KILIAN FRANCH ARQUES;Tinent/a d'Alcalde;Imatge de Poble i Polítiques Ambientals i Platges;ED -JUNT;;6;15/9/2021
8101730008;Comarques;MONICA GALLARDO MONTORNÉS;President/a;Serveis Generals i Organització;JUNTSXCAT-JUNTS;Sitges;1;19/7/2019
4390180001;Municipis;CARME FRANCH I TOMÀS;Regidor/a;Equipaments-Actes;ED -JUNT;;10;15/6/2019
828240003;Municipis;SUSANNA CAPELL AGUAYO ;Regidor/a;;JUNTS;;8;
4390180001;Municipis;ROBERT BERTOMEU I CALLAU;Tinent/a d'Alcalde;Sector Primari, Esport i Benestar i Teixit Associatiu;ED -JUNT;;5;15/6/2019
4390180001;Municipis;CARLOS SERRA I VENTURA;Tinent/a d'Alcalde;Comunicació, Enfocament turístic, Fires i Ensenyament;ED -JUNT;;3;15/6/2019
8101730008;Comarques;BLANCA ALBÀ I PUJOL;Conseller/a comarcal;Serveis Generals i Organització;JUNTSXCAT-JUNTS;Vilanova i la Geltrú;8;19/7/2019
828240003;Municipis;ISAAC SALVATIERRA PUJOL ;Regidor/a;;JUNTS;;5;
4390180001;Municipis;ANDREU CURTO I CASTELLS;Regidor/a;Transparència, Atenció Ciutadana,  Participació Ciutadana;ED -JUNT;;11;15/6/2019
8101730008;Comarques;MARTA VERDEJO SÁNCHEZ;Vicepresident/a;Ordenació Territorial i Habitatge;PSC-CP;Olivella;4;19/7/2019
8101730008;Comarques;JOAN GONZALEZ ESCOFET;Conseller/a comarcal;Serveis a les Persones;JUNTSXCAT-JUNTS;Canyelles;17;19/7/2019
4390180001;Municipis;ROSA ROYO FRANCH;Regidor/a;Infància i Adolescència, Joventut, Gent Gran i Multiculturalitat;ED -JUNT;;7;15/9/2021
4390180001;Municipis;ÍNGRID SANTIAGO I CASANOVA;Regidor/a;Inserció Laboral;ED -JUNT;;9;15/6/2019
8101730008;Comarques;JAUME CAROL ROLDÁN;Vicepresident/a;Ordenació Territorial i Habitatge;JUNTSXCAT-JUNTS;Olivella;3;19/7/2019
8101730008;Comarques;NELSON ARAUJO OZUNA;Conseller/a comarcal;Serveis a les Persones;PSC-CP;Canyelles;15;19/7/2019
8101730008;Comarques;XAVIER ROIG JUAN;Conseller/a comarcal;Ordenació Territorial i Habitatge;PSC-CP;Sitges;14;19/7/2019
8101730008;Comarques;RENATA BEDÓS STOUT;Conseller/a;"Serveis a les Persones; Serveis Generals i Organització";PSC-CP;Cubelles;7;19/7/2019
828240003;Municipis;GEMMA ROSÉS HERNANSÁEZ;Tinent/a d'Alcalde;;ERC-AM;;4;
828240003;Municipis;JAUME DARBRA I MUÑOZ;Tinent/a d'Alcalde;;ERC-AM;;2;
828240003;Municipis;ÀLEX ROBLES I MINGUELL;Tinent/a d'Alcalde;;ERC-AM;;3;
8101730008;Comarques;JULIO RUIZ MELERO;Conseller/a;Cultura, Patrimoni, Ocupació i Esports;PSC-CP;Sant Pere de Ribes;10;30/9/2021
4390180001;Municipis;FRANCISCO CASTRO I CASANOVA;Tinent/a d'Alcalde;Gestió Territorial i ciutadania i Seguretat;ED -JUNT;;4;15/6/2019
828240003;Municipis;NÚRIA AMADO ROMÁN ;Regidor/a;;JUNTS;;7;
8101730008;Comarques;TERESA LLORENS CARBONELL;Conseller/a comarcal;Cultura, Patrimoni, Ocupació i Esports;PSC-CP;Vilanova i la Geltrú;12;19/7/2019
828240003;Municipis;CRISTINA COMAS SPADA ;Regidor/a;;JUNTS;;6;
8101730008;Comarques;FRANCISCA CARRASQUILLA CUADRADO;Conseller/a comarcal;Serveis a les Persones;PSC-CP;Sant Pere de Ribes;13;19/7/2019
8101730008;Comarques;ROSA HUGUET I SUGRANYES;Conseller/a comarcal;Ordenació Territorial i Habitatge;JUNTSXCAT-JUNTS;Canyelles;9;19/7/2019
828240003;Municipis;ANTONIO SÁNCHEZ RODRÍGUEZ;Regidor/a;;PSC-CP;;11;
8101730008;Comarques;FRANCISCO JOSÉ PERSONA JIMENEZ;Vicepresident/a;Ordenació Territorial i Habitatge;PSC-CP;Sant Pere de Ribes;2;19/7/2019
828240003;Municipis;ALBERT SALES CASTELL;Regidor/a;;PSC-CP;;10;
8103630008;Comarques;Cacho Pallarès, Jordi;Conseller/a;;ERC-AM;Perafort i Puigdelfí;20;
8103630008;Comarques;Martorell Mateu, Maria Loreto;Conseller/a;;ERC-AM;La Secuita;22;
8103630008;Comarques;Moncusí i Magdalena, Antoni;Conseller/a;;ERC-AM;Vilallonga del Camp;24;
8103630008;Comarques;Cruz López, Antonio;Conseller/a;;Grup Mixt;Torredembarra;31;
8100750006;Comarques;JORDI PALMA SÁNCHEZ;Conseller/a;Administració;ERC-AM;;9;19/7/2019
8103630008;Comarques;Sánchez Ibarra, Oscar;President/a;;CP;Constantí;1;
8103630008;Comarques;Nadal Abad, Didac;Conseller/a;;JUNTS;Tarragona;16;
8103630008;Comarques;Muñoz Madueño, Montserrat;Conseller/a;;CP;El Creixell;9;
8103630008;Comarques;Gonzalez Cardeña, Francisco David;Conseller/a;;CP;Salou;12;
8100750006;Comarques;MARTA VILADÉS RIBERA;Vicepresident/a;Presidència, Vicepresidència i Projectes Estrategics.;ERC-AM;;2;19/7/2021
8100750006;Comarques;ENRIC FORCADA VALIENTE;Conseller/a;Joventut i Habitatge;ERC-AM;;10;19/7/2019
8103630008;Comarques;Toquero Pujals, Josep;Conseller/a;;JUNTS;Vila-seca;17;
8103630008;Comarques;López López, Antonio;Vicepresident/a;;CP;El Catllar;6;
8103630008;Comarques;Floria Eseberri, Begoña;Vicepresident/a;;CP;Tarragona;4;
8103630008;Comarques;Sans Ferrer, Jordi;Conseller/a;;CP;Els Pallaresos;11;
8103630008;Comarques;Franquet Marcillas, Raül;Conseller/a;;ERC-AM;La Nou de Gaià;21;
8103630008;Comarques;Navarro Alguacil, Iván;Conseller/a;;CP;Vila-seca;13;
8103630008;Comarques;Méndez de Vigo Campos, Marisa;Vicepresident/a;;ECG;Altafulla;7;
8103630008;Comarques;Miguel Gascón, Eva;Conseller/a;;AMUNT;Tarragona;33;
